full_text,labels,langauge,post type,abusive word,idiomatic express,Source
"Sanata Shehu Sani ya fara bada wannan mugun labari a shafin Twitter da kimanin karfe 3:00 na rana

A cewar tsohon Sanata na Kaduna ta tsakiya, an sanar da shi cewa matafiya su na ta komawa baya a guje

https://t.co/UycF51iDWl",neutral ,Hausa,security,,,Twitter
Ikon Allah .. Wai buhari ne da ministers suka shiga meeting sukayi shiru har na tsawon 2minutes saboda jimamin harin da aka Kai a hanyar kaduna to abuja ... tsabar iskanci ðŸ˜‚ðŸ˜‚... da iya siyasa da rainin wayo ..... Allah yh kiyaye gaba..#SecureNorth ...our  #failedus .. #Nigeria.,negative,engausa,security,iskanci,,Twitter
"A ranar Litinin, 28 ga watan Maris, ne aka wayi gari da wani mummunan alâ€™amari a Najeriya bayan wasu yan bindiga sun farmaki wani jirgin kasa da ke hanyar zuwa Kaduna.

A yayin harin wasu fasinjoji sun rasa rayukansu yayin da wasu da dama suka jikkata.

https://t.co/KLXv0n8Cql",neutral ,Hausa,security,,,Twitter
"Muna Æ™ara jajantawa wa waÉ—anda mummunan harin Æ´an ta'adda ya ritsa a jirgin Æ™asa hanyar Kaduna daga Abuja.
Allah jÆ™an waÉ—anda suka rasa rayukansu waÉ—anda suka jikkata kuma ya ba su lafiya.
Allah wadai da aikin miyagu azzalumai #ðŸ‡³ðŸ‡¬ #ArewaSeurity #FWI",positive,Hausa,security,,,Twitter
"Cikakken rahoton adadin mutane, waÉ—anda aka kashe, masu raunuka da harin jirgin Æ™asan hanyar Abuja-Kaduna ya rutsa dasu

Danna Nan ðŸ‘‡
https://t.co/SBTcAbOWn5",neutral ,Hausa,security,,,Twitter
"Cikakken rahoton adadin mutane, waÉ—anda aka kashe, masu raunuka da harin jirgin Æ™asan hanyar Abuja-Kaduna ya rutsa dasu

Danna Nan ðŸ‘‡
https://t.co/pe89h5Qkbt",neutral ,Hausa,security,,,Twitter
"Innalillahi wa Inna Ilaihi Rajiâ€™un

Muna Jajanta ma Juna abin bakin cikin da ya faru da Yan uwanmu a Hanyar Abuja-Kaduna

Wanda suka rasa rayukansu Allah ya musu Rahama, wanda suka bata Allah bayyanasu, masu rauni Allah basu Lafiya https://t.co/cAgAQKBXzr",positive,Hausa,security,,,Twitter
@ShehuSani Malam lokacin kana senator wani dan iskan ne yace kaki kawo kudiri kan matsalan hanyar Abuja kaduna majalissa?... Allah ya bayyanasu Amin.,negative,Hausa,security,dan iska,,Twitter
"A ciki kwana daya da yini daya, An kai hari tashar jirgi sama a Kaduna, aka sake kai hari tashar jirgi kasa sau 2 saâ€™anan a Igabi LG aka kashe mutum 10, aka sake tare hanyar mota ta Abuja zuwa Kaduna kuma duk shugaban kasa da gwamnan garin Kaduna suna ji suna gani suna saurare.",positive,Hausa,security,,,Twitter
"Allah ya jiqan Ali Kwara, ya taba yin bayani akan Fashi da Kidnap a hanyar Kaduna zuwa Abuja,yace akwai hannun Jami'an Tsaro saboda haka matsala babba ce sai an tashi tsaye.",positive,Hausa,security,,,Twitter
"Harin yan bindiga kan jirgin Æ™asa a hanyar Abuja-Kaduna ya ritsa da kwamishinan lafiya na Katsina, Yakubu Nuhu ÆŠanja.

Maharan sun harbi kwamishinan, yanzu haka yana kwance a Asibiti ana kula da lafiyarsa, Malam El-Rufai ya ziyarce shi. https://t.co/PEVoXigpXw",neutral ,Hausa,security,,,Twitter
"@Rahma_sadau Abun da ya faru a Jirgin Tarago a hanyar Abuja-Kaduna abun takaici ne tabbas! Amma a kauyukan Zamfara, Katsina, Sokoto, Niger da Kaduna kusan kullum irin hakan tana faruwa, Yan'taadda su kashe Maza Mata Kananan yara suyi ma mata fyade.",neutral ,Hausa,security,,,Twitter
@bbchausa To sai kuma miðŸ¤”ðŸ¤”ðŸ¤” idan yayi Allah wadai wane mataki ya dauka ko yau ankwashi mutane a hanyar Abuja @bbchausa,positive,Hausa,security,,,Twitter
"Gwamnan Jihar Kaduna, @elrufai ya kai ziyarar asibitin sojoji na 44, inda ya duba fasinjojin jirgin kasa da harin 'yan ta'adda ya ritasa da su a hanyar su ta Abuja zuwa Kaduna.

ðŸ“¸: Gwamnatin Kaduna https://t.co/Z8gwi5w08E",positive,Hausa,security,,,Twitter
"Inna lillahi wa'inna ilaihi raji'un 

Yan uwa Musa M S Ustaz Mesittin acikin Adduar Mu shima yana cikin wainda iftila'i ya faru dasu a daren Jiya hanyar dawowa su KADUNA Daga Abuja 

Yaa Allah aduk Inda yake kasa ya dawo Gida Lafiya https://t.co/vUFjCoKFXY",positive,Hausa,security,,,Twitter
Æ³an bindiga sun sace fasinjoji da dama bayan sun kai hari kan jirgin Æ™asa a hanyar Abuja zuwa Kaduna https://t.co/p2SKO8m3hj,neutral ,Hausa,security,,,Twitter
@NasirZugachi @rahmaradio Saboda bakasan illar da abba kyari yakewa yanking Arewa ba ko? Tun bayan kamashi kasake jin kidnapping a hanyar kaduna abuja?,neutral ,Hausa,security,,,Twitter
"Tsohon minista ya kai ziyara Kano, ya nemi goyon bayan Ganduje amma cikin dabara gwamnan ya ce sam ba ya tare da shi.

A bangare guda, ya bayyana dalilai da yake ganin su suka sa ya fito takara, kuma ya ce ya fi Tinubu da Osinbajo cancantar gaje Buhari.
https://t.co/BiaxCou8Rv",neutral,Hausa,political,,,Twitter
@AM_Saleeem Ya jima banga dan iskan dan siyasa irin Ganduje ba. Da wasa zai kai kwankwaso da shekarau ya baro su. https://t.co/2spYzq1aw1,negative,Hausa,political,dan iska,,Twitter
"Jam'iyyar APC ta bayyana sunaye da bayanan wasu yan takarar shugaban kasa uku, waÉ—an da suka sayi Fom N100m amma suka gaza cikewa su mayar.

A cewar Sakataren tsare tsare na Æ™asa, yan takara 28 suka lale wa jam'iyya kuÉ—i suka karÉ“i Fom N100m. https://t.co/3Qim2GVcLW",neutral,Hausa,political,,,Twitter
"@bbchausa 1. Yan Sanda
2. Sojoji
3... &amp; 4.... Wa rai riga shiga Sojin Sama, ko Sojin Ruwa
Allah y kyauta m kasan nan tama dai 
In sojojin suka kasa kare kasan mu aii sai mu mukareta ko dan yan siyasa sun kasa Jami'ai manya basu masu adalci",neutral,Hausa,political,,,Twitter
@AM_Saleeem Before Ganduje we thought they are the best a fannin siyasa sai da yazo muka gano ashe suma duk buge ce yasinðŸ˜‚,neutral,Hausa,political,,,Twitter
"Gwamnoni kimanin 10 masu barin gado za su yi takarar kujerar Sanata ko ta Shugaban kasa a karkashin PDP da APC a badi

https://t.co/tK8u370tA0",neutral,Hausa,political,,,Twitter
"Kamar kowane zabe a Najeriya, akan samu masu tsayawa takarar shugaban kasa duk da cewa sun san ba za su iya tabuka komai ba

A wannan shekarar, mun tattaro muku rahoton 'yan takarar da ba lallai su kai labari ba, amma suna ta kumfan baki za su gaji Buhari
https://t.co/gGQbtOtiD9",neutral,Hausa,political,,,Twitter
"@MSIngawa Confirm!!! Kuma mafi yawancin su koh ince dukan su babu abun da suka sani a shaâ€™anin shugabanci koh siyasa, can you imagine ganawa da manema labarai sai an karanta a takarda? Wai murya bata fita saboda tun safe ana ganawa da mutane har dare ? ",positive,engausa,political,,,Twitter
@Sheikhweeder Ina me tabbatar ma sai sunsha mamaki awajen likimoniyyatul dolowiyya... Sun raina capacityn shi shiyasa yake ta cin uwarsu a siyasa... Power tana wajenshi dole ya more su,negative,engausa,political,cin uwarsu,,Twitter
"Da alama Ministoci 2 da Gwamnan CBN sun hakura da yin takara, amma jam'iyyar APC tayi gum a game da batun tsohon shugaba Jonathan

https://t.co/QjB1KrhJE0",neutral,Hausa,political,,,Twitter
"Saâ€™oâ€™i kadan bayan NNPP ta fito da sunayen â€˜yan takara, sai aka ga Yusuf Sharada tare da Gwamna Abdullahi Ganduje

https://t.co/GeMFEB2NuR",neutral,Hausa,political,,,Twitter
"Ni ba Dan siyasa bane 
Amma wlh ban taba qaunar wani Dan siyasa irin madugu ba Kuma kowa kaga inaso a siyasa to shine sila
Nida madugu mutu ka raba https://t.co/l9hsmZhTIu",neutral,Hausa,political,,,Twitter
"Tsohon Kwamishinan Ganduje ya samu tikiti daga shigansa NNPP, Jibrin, Jobe, Rurum sun samu takara a jamâ€™iyya mai kayan dadi

https://t.co/IEpZLWINb4",neutral,Hausa,political,,,Twitter
"Kusan rabin Gwamnonin jihohin kasar nan sun fara sallama, bayan zaben 2023 za su sauka daga mukaman da suke kai tun 2015

https://t.co/tK8u370tA0",neutral,Hausa,political,,,Twitter
"'Yar takarar shugabancin kasa a karkashin jam'iyyar APC, Uju Ken Ohanenye ta bayyana damuwarta a kan yadda maza suka gaza a mulki

Ta sanar da cewa za ta bai wa mata da matasa ragamar mulkin kasar ta yadda cikin wata 6 kacal za a ga sauyi.

https://t.co/OIqNBDGUUN",positive,engausa,political,,,Twitter
"Ko da bai da mukami a gwamnatin tarayya, Hon. Farouk Adamu Aliyu yana cikin masu rufe kofa da shugaban Najeriya

Farouk Adamu Aliyu ya yi takarar mataimakin shugaban jamâ€™iyyar APC na kasa ba sau daya ba, amma bai taba dacewa ba

https://t.co/v24ko6KplG",neutral,Hausa,political,,,Twitter
"A jerin sunayen wadanda ba su dawo da fam dinsu ba, babu Goodluck Jonathan wanda wata kungiya ta shigar da shi takara a APC

https://t.co/QjB1KrhJE0",neutral,Hausa,political,,,Twitter
"Baya ga takarar Gwamna da Abba Gida-Gida zai yi, Jamâ€™iyya mai kayan marmari za ta nemi kujeru 67 a zabe mai zuwa a Kano

https://t.co/IEpZLX0ozE",neutral,Hausa,political,,,Twitter
"@Zeeyy_Mahmud Ai ita siyasa kasuwa ce madamar mai yinta xai ci riba dole ya tallata koma wace irin jam'iyya ce talk less of apc in particular , wannan shine gaskiyar magana",positive,engausa,political,,,Twitter
@Rahmaxrey Siyasa dai ko?ðŸ¤£ðŸ¤£ Dan duniya daban siyasa daban. In ka biye ma yan siyasa sai su sa maka hawan jini,neutral,Hausa,political,,,Twitter
"Jam'iyyar NNPP ta tsayar da Abba Kabir Yusuf wanda aka fi sani da Abba Gida-gida a matsayin É—an takara a zaben gwamnan Kano 2023.

ÆŠan siyasan wanda ya sha kaye hannun Ganduje a 2019, ya yi suna a bakin mutane ne sabida waÆ™ar siyasa ta Abba Gida Gida. https://t.co/MwAdby5Hff",neutral,Hausa,political,,,Twitter
"Kano: @GovUmarGanduje Da Barau Sun Bi Murtala Garo Har Gida Don Æ˜oÆ™arin Hana Shi Ficewa Daga @OfficialAPCNg

#Kano 

https://t.co/FtBOQcLCzA",neutral,Hausa,political,,,Twitter
"What is the difference between shekarau of 2019 and shekarau of 2023, same person dat was Mara daraja now turns out to b Mai daraja. Siyasa ba daraja 
Kwankwaso ba daraja 
Shekarau ba daraja 
Ganduje ba daraja. @OfficialNNPPng  is @OfficialAPCNg pro max in Kano",neutral,engausa,political,,,Twitter
"Atiku ya ziyarci mahaifiyar su Yar'adua
 https://t.co/aIJPIxUhOM
#securenorth #APC #Shekarau #Kwankwasiyya #siyasa #arewa24ews #arewafashion #kanostate #kanobusiness #Kebbi #PDP #arewang1 #Ganduje #Dangote #zamfara #arewa
https://t.co/aIJPIxUhOM",neutral,Hausa,political,,,Twitter
"@liine_breaker Ai dan uwa siyasa kenan shima yasan hakan zata iya faruwa, shiyasa suke abu kamar sun haukace pah. 
Kai dai Allah ya kyauta kawai",neutral,Hausa,political,,,Twitter
"Gwamna Badaru na Jigawa ya ce ba zai iya jan daga da Minista Amaechi mai murabus ba saboda uban su É—aya, shine shugaba Buhari.

Badaru ya ce duk da ya na kwaÉ—ayin zama shugaban kasa a 2023 amma a shirye yake ya janye wa Rotimi Amaechi. https://t.co/oG2Vi4u8xS",neutral,Hausa,political,,,Twitter
"Masoyan APC a jihar Sokoto suna neman ayi zaben kato bayan kato wajen fitar da dan takarar gwamna na jam'iyyar a jihar.

An tattaro cewa shida daga cikin manyan yan takarar jam'iyyar bakwai sun yarda da wannan tsari yayin da mutum daya ke adawa da shi.
https://t.co/slxp5fSDo5",neutral,Hausa,political,,,Twitter
"Haka aka yi da Sardaunan Kano a lokacin da ya shiga APC a 2018, amma tarihi ya nuna babu Sanatan Kano ta tsakiya da ya taba zarcewa

https://t.co/U2hu1OGusd",neutral,Hausa,political,,,Twitter
"Majiyoyi masu karfi na nuni da cewa, tuni jam'iyyar @OfficialAPCNg ta kitsa dan takarar da za ta ba tikitin shugaban kasa a 2023.

Arewa maso Gabas aka ce za a mika tikitin, lamarin da ka iya rusa burin Tinubu na mulkar Najeriya a karkashin jam'iyyar APC.
https://t.co/g8qi74QumC",neutral,Hausa,political,,,Twitter
"Sanata Aliyu Sabi Abdullahi zai fafata da Mai girma Gwamna Abubakar Sani Bello wajen neman tutan APC a Neja ta Arewa

https://t.co/m5thV5mTUg",neutral,Hausa,political,,,Twitter
"2023: Æ³an Takara 3,000 Ne Za Su Fafata Don Neman Tikitin Takarar Majalisun Jihohi a APC, Jigon APC

https://t.co/BG8DTCgU5A",neutral,Hausa,political,,,Twitter
"Idan aka koma batun siyasar Kano, za a ji NNPP tayi wa Malam Ibrahim Shekarau gata, an ba shi fam din takara har gida cikin ruwan sanyi

https://t.co/U2hu1OGusd",neutral,Hausa,political,,,Twitter
Yaron nan bakasan siyasa ba wlhðŸ˜‚ðŸ˜‚ðŸ˜‚ wtf. Stick to ur Medic and funny talks Dan Mai fesa ma https://t.co/Fccwe1CzLg,negative,engausa,political,dan me fesa ma,,Twitter
"Jam'iyya mai mulki ta APC ta sanar da sabbin ranakun zabukan fitar da gwani na masu takarar shugaban kasa da sauran kujerun siyasa na kasar nan.
An fitar da ranar 29 ga watan Mayun 2022 a matsayin ranar da za a yi zaben fitar da gwani na shugaban kasa

https://t.co/YPQwDY8IOe",neutral,Hausa,political,,,Twitter
@abduldanja87 Abinda kowa ke tsoro shine za'a samu banzan shugabanci a karkashin mulkinshi yan siyasa zasuji dadi amma tslakawa zasu dandana kudarsu kam,positive,Hausa,political,,,Twitter
Alaramma muda ko miliyon daya bamu taba rikewa ba? Ka tuntubi yan siyasa kawai. Carry me along to Saudi too. https://t.co/LsxI6yib8K,neutral,Hausa,political,,,Twitter
"Duk da zai yi shekaru 8 a Majalisar Dattawa, Aliyu Sabi Abdullahi ya ce babu maganar hakura da neman takara a zabe mai zuwa

https://t.co/m5thV5mTUg",neutral,Hausa,political,,,Twitter
"Akwai yiyuwar yayi nadama a gaba don zaiyi wahala maradona baiyi masa wayon siyasa ba.
Allah Ya tabbatar da alkhairi.",positive,Hausa,political,,,Twitter
"An tattaro cewa kasuwa ta budewa wakilan yayin da suke ta samun kyaututtuka musamman na kudi daga masu son mallakar tikitin manyan jam'iyyun siyasar kasar biyu.
https://t.co/9p0pK6hCCe",neutral,Hausa,political,,,Twitter
"Gwamnan Neja, Abubakar Sani Bello, ya ba sabbin kwamishinoni 7 rantsuwar fara aiki bayan masu neman takara sun yi murabus.

Gwamnan ya roki mutanen da su tashi tsaye a ragowar kwanakin da ya rage a canza gwamnati a zaÉ“en 2023 dake tafe. https://t.co/iRssxbPOSk",neutral,Hausa,political,,,Twitter
@Abubakardnk @ShehuSani Mutum tsayayye @elrufai insecurity yana bashi damuwa sai wannan Twitter comedian din...let's not deceive our self siyasa fa ba hauka bane,positive,engausa,political,,,Twitter
Dan takara a katsina waishi abbas masanawa yaje kaddamar da raayinshi na takarar gwamna wai cikin jawabinsa yace nine ke buga kudin da kuke kashewa anya wannan maganan akwai siyasa a cikinta? Gaskia bamayi,neutral,Hausa,political,,,Twitter
"Wai bususan MASANAWA bah,
Nache To mamman kaida kafara siyasa 2022 dama yaxayi kasan MASANAWA,
Su iyayen Gidan naku ai sun sanshi.
ðŸ˜‚ðŸ˜‚
#AUMASANAWA2023 

@AL__Rabiu 
@BelloUm65425874 
@Sayyadi01",neutral,Hausa,political,,,Twitter
"Gwamnan Kano, Dakta Ganduji, ya Æ™i goyon bayan takarar ministan Buhari mai murabus, Rotimi Amaechi, na zama shugaban kasa a 2023.

Yayin ziyarar da tsohon ministan ya kai Kano yau, ya ce dukkan masu neman takara ya fi kwarewa da cancanta, ya kafa hujjoji. https://t.co/XfZmu5KoC6",neutral,Hausa,political,,,Twitter
"Ta tabbata tsohon gwamnan Kano Ibrahim Shekarau ya sauya sheka daga @OfficialAPCNg zuwa NNPP, a yau ya karbi shaidar zama dan NNPP.

Tsoffin gwamnonin Kano biyu sun gama kai domin ganin sun kassara lagon jam'iyyar APC ta su @GovUmarGanduje.
https://t.co/TEK5xHvn6p",neutral,Hausa,political,,,Twitter
"@MuhammadDMS_ @abduldanja87 Kishin wanda yake tare da mu, wanda ake wahala tare. Ba wai mutum zai tafi Abuja ya zauna sau siyasa ta zo yazo ya gaya mana ga zance ga magana.",positive,Hausa,political,,,Twitter
The game is the game. An ci mulkin dasu Kuma mulkin yazo karshe. Kadan kenan daga cikin halin yan siyasa. https://t.co/NbGlornQWu,neutral,Hausa,political,,,Twitter
Mungode Mallam @elrufai da saita mana siyasar mu zuwa siyasa ba da gaba-ba. Zuwa siyasa ba ko a mutu ko ayi rai ba. Umar Uba (Mai chitta) Dan takarar kujerar Majalisar Tarayya ta Sabon Gari tare da Hon. Datti Muhammad Babawo Zababben Dan Majalisar Tarayya Mai wakiltar Sabon Gari. https://t.co/uwZfZ5bYgA,neutral,Hausa,political,,,Twitter
"Babbar kotun tarayya da ke zamanta a Osogbo ta tabbatar da Sanata Ademola Adeleke a matsayin sahihin dan takarar jamâ€™iyyar PDP a zaben gwamnan jihar Osun.
https://t.co/02pTMWLXkY",neutral,Hausa,political,,,Twitter
Siyasa Masifa ce. Ina tsoron ranar da zata kara juyawa kuma ta hado suðŸ˜‚ zaayi kare jini biri jini.. https://t.co/hWIEPljU4E,neutral,Hausa,political,,kare jini biri jini,Twitter
"Yadda Bujuwoyin Siyasa suke kunge-kunge da sa ma ido kwalli wajen biyan bukatun su, da haka talaka yake wajen ruko da neman abinda yake nashi da Najeriya tayi dadi. https://t.co/49HvMir85i",neutral,Hausa,political,,,Twitter
"@Uomareyy_ Ba zama @ShuaibuKankia Ka dawo a nemi kujerar nan dakai dan aka ci zabe ba ka, bamu sanka baðŸ˜‚",neutral,Hausa,political,,,Twitter
Na kwana da sanin haka duk wanda yace ma zai ci zabe to ya fada ne amma sanin haka sai ranar zabe https://t.co/Vt7pajEAVW,positive,Hausa,political,,,Twitter
"Kamar kowane zabe a Najeriya, akan samu masu tsayawa takarar shugaban kasa duk da cewa sun san ba za su iya tabuka komai ba

A wannan shekarar, mun tattaro muku rahoton 'yan takarar da ba lallai su kai labari ba, amma suna ta kumfan baki za su gaji Buhari
https://t.co/gGQbtOtiD9",positive,Hausa,political,,,Twitter
"Idan da kudi ke sa a ci zabe ba Allah ba,da Aminu Bello Masari bai ci zaben fidda gwani ba a 2015 domin kuwa duk wanda suka fito a lokacin sun fishi kudi. Allah ke bada mulki ga wanda yaso a lokacin da ya so ðŸ’¯",neutral,Hausa,political,,,Twitter
"Aduâ€™ar Sheikh Jafar ya tabbata ga @atiku , gashi deh yana son mulki amma baxai samu ba da yardan Allah. Sai yaje arnan su zabe sa mu gani koh zai kai labari.",neutral,Hausa,political,,,Twitter
"@MrGama_jnr Haba yanzu kai wanda ya karya doka baro baro shi zaku zaba??? Ai bawai yan bin yarima bane, kawai gawuna da garo basu da leadership qualities malamâ€¦.sun shiga bayan kanta fa kan yaga takardun zabe. Kamataye ace suna prison",positive,engausa,political,,,Twitter
"Masu neman takarar Gwamnan Jihar Sakkwato a jamâ€™iyyar APC sun rubuta wa uwar jamâ€™iyyar ta kasa takardar neman a yi amfani zaben kato bayan kato yayin zaben fid da gwani a Jihar.

Karin bayani: https://t.co/7znx7H2Q76",neutral,Hausa,political,,,Twitter
@Dadymakoda3 Idan zabe zaayi na tsakani da Allah gaskia Ganduje ya Fadi wlh! dady yakamata ka fadawa Kanka gaskia!,neutral,Hausa,political,,,Twitter
"Duk da zai yi shekaru 8 a Majalisar Dattawa, Aliyu Sabi Abdullahi ya ce babu maganar hakura da neman takara a zabe mai zuwa

https://t.co/m5thV5mTUg",neutral,Hausa,political,,,Twitter
"Maigirma Dr. Rabiu Musa Kwankwaso ya dankawa Mallam Ibrahim Shekarau form din takarar Senator a karkashin jamiyyar NNPP a zabe mai zuwa 2023.

Allah ya taimaki jamiyyar mu NNPP ta lashe dukkannin zabuka masu zuwa... Amin! https://t.co/ytoWUMOO5l",neutral,engausa,political,,,Twitter
@Mohsaulawa @Arch_Dangiwa Aiko tunda kake wannan tambayar se aga kamar baka dade cikinta ba. Komin yadda ake son mutun komin yadda ake kinshi in zabe yazo kowa dawowa yake ya shiga alumma kuma hidimar takar ba wasa bace dole a rame ayi baki,neutral,Hausa,political,,,Twitter
"Ya Allah Ka Hana wadancan miyagun mutanen WALIðŸ™„
Kuma Allah Karka basu DAMA Ko kadan wajan MURDIYA Dan suci ZABE.
ALLAH duk wanda zai baya san Dikko Umaru Radda  ya zama Gwamnan katsina,
Allah Ka Hana shi kwanciyar hankali.
âœï¸Abdulmajeed Shehu Yandoma https://t.co/jtbeiMyMeM",positive,Hausa,political,,,Twitter
"@Dames_by_asmeey Kinga akenan abun bana talaka bane, shi kawai zai zama karen farauta dashibda ahallinsa. Lokacin zabe azo a basu Taliya da shinka buhu",positive,Hausa,political,,karen farauta,Twitter
Wani abun sai yan siyayasa abar mutane da yunwa idan lokacin zabe yazo a siyesu da abinci da baifi 10k ba a yi musu hoto a yada jarida! Allah ka tsaremu da Talauci ameen,positive,Hausa,political,,,Twitter
"Tsohon shugaban APC, Adams Oshiomhole ya tonawa daya daga cikin Gwamnonin APC Asiri inda yace yasashi ya mai magudin zabe
https://t.co/gcMfNVJRgB",neutral,Hausa,political,,,Twitter
@legitnghausa Allah ya kawomana dawwamammen zaman lafiya a kasarmu Nigeria kuma yabamu shuwagabanni adalai masu kaunanmu a zabe me zuwa.,positive,Hausa,political,,,Twitter
@Saadah___ Zaben bubu ya kasa ne.. duk ba zai hana zaben Jiha ba. Ku ne kuke lalata mana kasa kuce wai baza kuyi zabe ba. Kuzo nan ku fi kowa complain. We go sokn deport wuna back to Cameroun.,positive,engausa,political,,,Twitter
